x,uShooting,uFiniteDifference,uExact,shootingMinusExact,finiteDifferenceMinusExact,shootingMinusFiniteDifference
-0.2109375,-0.408680063375791,-0.408680811824081,-0.408680063376391,6.0063065632221e-13,-7.48447689824516e-07,7.48448290455173e-07
-0.20703125,-0.409484677224648,-0.409485427660296,-0.409484677225251,6.02906613522691e-13,-7.50435044549747e-07,7.5043564745636e-07
-0.203125,-0.410274672521529,-0.410275424910544,-0.410274672522134,6.05016037269479e-13,-7.52388409519522e-07,7.52389014535559e-07
-0.19921875,-0.411050025826334,-0.411050780134551,-0.411050025826941,6.07069949865036e-13,-7.54307610650873e-07,7.54308217720823e-07
-0.1953125,-0.411810714108921,-0.411811470302007,-0.41181071410953,6.09234884763055e-13,-7.56192476969453e-07,7.56193086204338e-07
-0.19140625,-0.412556714751163,-0.412557472794615,-0.412556714751774,6.11288797358611e-13,-7.5804284055403e-07,7.58043451842827e-07
-0.1875,-0.413288005548962,-0.413288765408112,-0.413288005549575,6.13287198802936e-13,-7.59858536147906e-07,7.59859149435105e-07
-0.18359375,-0.41400456471423,-0.414005326354247,-0.414004564714845,6.15285600247262e-13,-7.61639401436476e-07,7.61640016722076e-07
-0.1796875,-0.414706370876837,-0.414707134262732,-0.414706370877454,6.17172979389125e-13,-7.63385277269268e-07,7.63385894442248e-07
-0.17578125,-0.415393403086524,-0.41539416818315,-0.415393403087143,6.1917138083345e-13,-7.65096007104837e-07,7.65096626276218e-07
-0.171875,-0.416065640814777,-0.416066407586835,-0.416065640815398,6.21058759975313e-13,-7.66771437843428e-07,7.66772058902188e-07
-0.16796875,-0.416723063956666,-0.416723832368708,-0.416723063957289,6.22946139117175e-13,-7.68411419049819e-07,7.68412041995958e-07
-0.1640625,-0.417365652832652,-0.41736642284908,-0.417365652833277,6.24833518259038e-13,-7.70015803397417e-07,7.70016428230935e-07
-0.16015625,-0.417993388190351,-0.417994159775425,-0.417993388190978,6.26498852795976e-13,-7.71584447001317e-07,7.71585073500169e-07
-0.15625,-0.418606251206265,-0.418607024324102,-0.418606251206894,6.28219698484145e-13,-7.73117208419105e-07,7.73117836638804e-07
-0.15234375,-0.419204223487476,-0.419204998102056,-0.419204223488106,6.29829521869851e-13,-7.74613950038638e-07,7.7461457986816e-07
-0.1484375,-0.4197872870733,-0.419788063148468,-0.419787287073931,6.31605878709252e-13,-7.76074536579241e-07,7.7607516818512e-07
-0.14453125,-0.420355424436906,-0.420356201936376,-0.420355424437539,6.33160190943727e-13,-7.77498836701529e-07,7.7749946986172e-07
-0.140625,-0.420908618486898,-0.420909397374255,-0.420908618487533,6.34658992026971e-13,-7.78886721675143e-07,7.78887356334135e-07
-0.13671875,-0.421446852568856,-0.421447632807558,-0.421446852569492,6.36157793110215e-13,-7.80238066266925e-07,7.80238702424718e-07
-0.1328125,-0.421970110466838,-0.421970892020224,-0.421970110467476,6.37601083042227e-13,-7.81552748296832e-07,7.81553385897915e-07
-0.12890625,-0.422478376404849,-0.422479159236137,-0.422478376405489,6.39155395276703e-13,-7.82830648748956e-07,7.82831287904351e-07
-0.125,-0.422971635048268,-0.42297241912056,-0.422971635048908,6.40598685208715e-13,-7.84071652271123e-07,7.84072292869809e-07
-0.12109375,-0.423449871505231,-0.423450656781519,-0.423449871505872,6.41930952838266e-13,-7.85275646120187e-07,7.8527628805114e-07
-0.1171875,-0.423913071327985,-0.423913857771149,-0.423913071328628,6.43263220467816e-13,-7.86442521327757e-07,7.86443164590978e-07
-0.11328125,-0.424361220514195,-0.424362008087011,-0.424361220514839,6.44595488097366e-13,-7.87572171923046e-07,7.87572816518534e-07
-0.109375,-0.424794305508214,-0.424795094173356,-0.42479430550886,6.45761222273222e-13,-7.88664495765534e-07,7.88665141526756e-07
-0.10546875,-0.425212313202315,-0.425213102922355,-0.425212313202962,6.4698246760031e-13,-7.89719393323729e-07,7.89720040306197e-07
-0.1015625,-0.425615230937876,-0.425616021675293,-0.425615230938524,6.48092690624935e-13,-7.90736768951916e-07,7.90737417044607e-07
-0.09765625,-0.426003046506536,-0.426003838223715,-0.426003046507185,6.49258424800792e-13,-7.91716530057496e-07,7.91717179315921e-07
-0.09375,-0.4263757481513,-0.426376540810538,-0.42637574815195,6.50313136674185e-13,-7.92658587767114e-07,7.92659238080251e-07
-0.08984375,-0.426733324567612,-0.426734118131119,-0.426733324568263,6.51312337396348e-13,-7.93562856093999e-07,7.93563507406336e-07
-0.0859375,-0.42707576490438,-0.427076559334286,-0.427075764905033,6.52311538118511e-13,-7.94429252770623e-07,7.94429905082161e-07
-0.08203125,-0.427403058764969,-0.427403854023321,-0.427403058765622,6.53199716538211e-13,-7.95257698971152e-07,7.95258352170869e-07
-0.078125,-0.427715196208141,-0.427715992256914,-0.427715196208795,6.54087894957911e-13,-7.96048119200421e-07,7.96048773288316e-07
-0.07421875,-0.428012167748966,-0.428012964550063,-0.428012167749622,6.55087095680074e-13,-7.96800441349443e-07,7.96801096436539e-07
-0.0703125,-0.428293964359686,-0.428294761874939,-0.428293964360342,6.55864251797311e-13,-7.97514596861948e-07,7.975152527262e-07
-0.06640625,-0.428560577470536,-0.428561375661713,-0.428560577471193,6.5669691906578e-13,-7.98190520512332e-07,7.98191177209251e-07
-0.0625,-0.428811998970528,-0.428812797799336,-0.428811998971185,6.57418564031786e-13,-7.98828150683217e-07,7.98828808101781e-07
-0.05859375,-0.42904822120819,-0.429049020636277,-0.429048221208848,6.58140208997793e-13,-7.99427429143407e-07,7.99428087283616e-07
-0.0546875,-0.429269236992265,-0.429270036981225,-0.429269236992924,6.58750831661337e-13,-7.99988301158905e-07,7.99988959909737e-07
-0.05078125,-0.429475039592369,-0.429475840103744,-0.429475039593028,6.5936145432488e-13,-8.00510715492919e-07,8.00511374854374e-07
-0.046875,-0.429665622739604,-0.429666423734888,-0.429665622740264,6.59861054685962e-13,-8.00994624461371e-07,8.00995284322426e-07
-0.04296875,-0.429840980627131,-0.429841782067776,-0.429840980627792,6.60416166198274e-13,-8.0143998371085e-07,8.01440644127016e-07
-0.0390625,-0.430001107910703,-0.430001909758116,-0.430001107911364,6.60749233105662e-13,-8.01846752773727e-07,8.0184741352296e-07
-0.03515625,-0.430145999709149,-0.430146801924705,-0.430145999709811,6.61193322315512e-13,-8.02214894124464e-07,8.02215555317787e-07
-0.03125,-0.430275651604827,-0.430276454149863,-0.430275651605489,6.61581900374131e-13,-8.02544374234326e-07,8.02545035816227e-07
-0.02734375,-0.430390059644021,-0.430390862479846,-0.430390059644683,6.61914967281518e-13,-8.02835162960758e-07,8.02835824875725e-07
-0.0234375,-0.430489220337308,-0.430490023425204,-0.43048922033797,6.62248034188906e-13,-8.03087233769428e-07,8.03087896017463e-07
-0.01953125,-0.430573130659875,-0.430573933961101,-0.430573130660538,6.62525589945062e-13,-8.03300563345655e-07,8.03301225871245e-07
-0.015625,-0.430641788051797,-0.430642591527592,-0.430641788052459,6.62692123398756e-13,-8.03475132371556e-07,8.03475795063679e-07
-0.01171875,-0.430695190418268,-0.430695994029855,-0.430695190418931,6.6285865685245e-13,-8.0361092480441e-07,8.03611587663067e-07
-0.0078125,-0.430733336129797,-0.430734139838388,-0.43073333613046,6.62914168003681e-13,-8.03707928265229e-07,8.03708591179397e-07
-0.00390625,-0.430756224022356,-0.430757027789153,-0.430756224023019,6.63025190306143e-13,-8.03766133761208e-07,8.03766796786398e-07
0,-0.430763853397485,-0.430764657183684,-0.430763853398148,6.63025190306143e-13,-8.03785536074297e-07,8.03786199099488e-07
0.00390625,-0.430756224022356,-0.430757027789153,-0.430756224023019,6.62969679154912e-13,-8.03766133428141e-07,8.0376679639782e-07
0.0078125,-0.430733336129797,-0.430734139838388,-0.43073333613046,6.6285865685245e-13,-8.03707927599095e-07,8.03708590457752e-07
0.01171875,-0.430695190418268,-0.430695994029854,-0.430695190418931,6.62747634549987e-13,-8.0361092386072e-07,8.03611586608355e-07
0.015625,-0.430641788051797,-0.43064259152759,-0.430641788052459,6.62581101096293e-13,-8.034751310948e-07,8.03475793675901e-07
0.01953125,-0.430573130659875,-0.4305739339611,-0.430573130660538,6.624145676426e-13,-8.03300561735831e-07,8.03301224150399e-07
0.0234375,-0.430489220337308,-0.430490023425202,-0.43048922033797,6.62137011886443e-13,-8.03087231882049e-07,8.03087894019061e-07
0.02734375,-0.430390059644021,-0.430390862479844,-0.430390059644683,6.6197047843275e-13,-8.02835160906845e-07,8.02835822877324e-07
0.03125,-0.430275651604827,-0.430276454149861,-0.430275651605489,6.61637411525362e-13,-8.0254437201388e-07,8.02545033651292e-07
0.03515625,-0.430145999709149,-0.430146801924702,-0.430145999709811,6.61193322315512e-13,-8.02214891737485e-07,8.02215552930807e-07
0.0390625,-0.430001107910703,-0.430001909758114,-0.430001107911364,6.60749233105662e-13,-8.01846750220214e-07,8.01847410969447e-07
0.04296875,-0.429840980627131,-0.429841782067773,-0.429840980627792,6.60416166198274e-13,-8.01439981046315e-07,8.01440641462481e-07
0.046875,-0.429665622739604,-0.429666423734886,-0.429665622740264,6.59861054685962e-13,-8.00994621574791e-07,8.00995281435846e-07
0.05078125,-0.429475039592369,-0.429475840103741,-0.429475039593028,6.5936145432488e-13,-8.00510712328784e-07,8.00511371690238e-07
0.0546875,-0.429269236992265,-0.429270036981221,-0.429269236992924,6.58695320510105e-13,-7.99988297717213e-07,7.99988956412534e-07
0.05859375,-0.42904822120819,-0.429049020636273,-0.429048221208848,6.58084697846562e-13,-7.9942742542416e-07,7.99428083508857e-07
0.0625,-0.428811998970528,-0.428812797799332,-0.428811998971185,6.57363052880555e-13,-7.98828146741926e-07,7.98828804104978e-07
0.06640625,-0.428560577470536,-0.428561375661709,-0.428560577471193,6.56641407914549e-13,-7.98190516293484e-07,7.98191172934892e-07
0.0703125,-0.428293964359686,-0.428294761874935,-0.428293964360342,6.5580874064608e-13,-7.97514592365545e-07,7.97515248174285e-07
0.07421875,-0.428012167748967,-0.428012964550058,-0.428012167749622,6.55031584528842e-13,-7.96800436519973e-07,7.96801091551558e-07
0.078125,-0.427715196208141,-0.427715992256909,-0.427715196208795,6.54198917260373e-13,-7.96048114148906e-07,7.96048768347823e-07
0.08203125,-0.427403058764969,-0.427403854023316,-0.427403058765622,6.53310738840673e-13,-7.95257693642082e-07,7.95258346952821e-07
0.0859375,-0.42707576490438,-0.42707655933428,-0.427075764905033,6.52422560420973e-13,-7.94429247108486e-07,7.94429899531046e-07
0.08984375,-0.426733324567611,-0.426734118131113,-0.426733324568263,6.51423359698811e-13,-7.93562850209817e-07,7.93563501633177e-07
0.09375,-0.4263757481513,-0.426376540810532,-0.42637574815195,6.50368647825417e-13,-7.92658581660888e-07,7.92659232029536e-07
0.09765625,-0.426003046506535,-0.426003838223709,-0.426003046507185,6.49369447103254e-13,-7.91716523784736e-07,7.91717173154183e-07
0.1015625,-0.425615230937876,-0.425616021675287,-0.425615230938524,6.48148201776166e-13,-7.90736762568134e-07,7.90737410716336e-07
0.10546875,-0.425212313202315,-0.425213102922349,-0.425212313202962,6.47037978751541e-13,-7.89719386717902e-07,7.89720033755881e-07
0.109375,-0.424794305508214,-0.424795094173349,-0.42479430550886,6.45761222273222e-13,-7.88664488993174e-07,7.88665134754396e-07
0.11328125,-0.424361220514195,-0.424362008087004,-0.424361220514839,6.44595488097366e-13,-7.87572165095174e-07,7.87572809690662e-07
0.1171875,-0.423913071327985,-0.423913857771142,-0.423913071328628,6.43207709316584e-13,-7.86442514333352e-07,7.86443157541061e-07
0.12109375,-0.423449871505231,-0.423450656781511,-0.423449871505872,6.41875441687034e-13,-7.8527563901476e-07,7.85276280890201e-07
0.125,-0.422971635048268,-0.422972419120553,-0.422971635048908,6.40487662906253e-13,-7.84071645110185e-07,7.84072285597848e-07
0.12890625,-0.422478376404849,-0.42247915923613,-0.422478376405489,6.39266417579165e-13,-7.82830641588017e-07,7.82831280854435e-07
0.1328125,-0.421970110466838,-0.421970892020217,-0.421970110467476,6.3771210534469e-13,-7.81552741080382e-07,7.81553378792488e-07
0.13671875,-0.421446852568856,-0.421447632807551,-0.421446852569492,6.36213304261446e-13,-7.80238058939453e-07,7.80238695152757e-07
0.140625,-0.420908618486898,-0.420909397374247,-0.420908618487533,6.34714503178202e-13,-7.7888671429216e-07,7.78887349006663e-07
0.14453125,-0.420355424436906,-0.420356201936369,-0.420355424437539,6.33215702094958e-13,-7.77498829152012e-07,7.77499462367715e-07
0.1484375,-0.4197872870733,-0.41978806314846,-0.419787287073931,6.31605878709252e-13,-7.76074528918702e-07,7.76075160524581e-07
0.15234375,-0.419204223487476,-0.419204998102048,-0.419204223488106,6.29829521869851e-13,-7.74613942211566e-07,7.74614572041088e-07
0.15625,-0.418606251206265,-0.418607024324094,-0.418606251206894,6.28219698484145e-13,-7.73117200481011e-07,7.73117828700709e-07
0.16015625,-0.417993388190351,-0.417994159775416,-0.417993388190978,6.26443341644745e-13,-7.71584438785666e-07,7.71585065229008e-07
0.1640625,-0.417365652832652,-0.417366422849072,-0.417365652833277,6.24778007107807e-13,-7.70015794959722e-07,7.70016419737729e-07
0.16796875,-0.416723063956666,-0.416723832368699,-0.416723063957289,6.22890627965944e-13,-7.68411410334569e-07,7.68412033225196e-07
0.171875,-0.416065640814777,-0.416066407586827,-0.416065640815398,6.21003248824081e-13,-7.66771429017155e-07,7.66772050020403e-07
0.17578125,-0.415393403086524,-0.415394168183141,-0.415393403087143,6.19282403135912e-13,-7.6509599805652e-07,7.65096617338923e-07
0.1796875,-0.414706370876837,-0.414707134262722,-0.414706370877454,6.17284001691587e-13,-7.63385268054417e-07,7.63385885338419e-07
0.18359375,-0.41400456471423,-0.414005326354237,-0.414004564714845,6.15341111398493e-13,-7.61639392110602e-07,7.61640007451714e-07
0.1875,-0.413288005548962,-0.413288765408102,-0.413288005549575,6.13342709954168e-13,-7.59858526655499e-07,7.59859139998209e-07
0.19140625,-0.412556714751163,-0.412557472794605,-0.412556714751774,6.11288797358611e-13,-7.580428309506e-07,7.58043442239398e-07
0.1953125,-0.411810714108921,-0.411811470301997,-0.41181071410953,6.09234884763055e-13,-7.56192467143979e-07,7.56193076378864e-07
0.19921875,-0.411050025826334,-0.411050780134541,-0.411050025826941,6.07069949865036e-13,-7.54307600658866e-07,7.54308207728815e-07
0.203125,-0.410274672521529,-0.410275424910534,-0.410274672522134,6.04960526118248e-13,-7.52388399360981e-07,7.52389004321508e-07
0.20703125,-0.409484677224648,-0.409485427660286,-0.409484677225251,6.0285110237146e-13,-7.50435034280184e-07,7.50435637131286e-07
0.2109375,-0.408680063375791,-0.408680811824071,-0.408680063376391,6.00575145170978e-13,-7.4844767938842e-07,7.48448279963565e-07
0.21484375,-0.407860854822932,-0.407861601250041,-0.40786085482353,5.98410210272959e-13,-7.46426511100129e-07,7.46427109510339e-07
0.21875,-0.407027075819801,-0.407027820192107,-0.407027075820398,5.96078741921247e-13,-7.44371709104907e-07,7.44372305183649e-07
0.22265625,-0.406178751023732,-0.406179493307781,-0.406178751024325,5.93636251267071e-13,-7.42283455590353e-07,7.42284049226605e-07
0.2265625,-0.405315905493469,-0.405316645655995,-0.40531590549406,5.91415805217821e-13,-7.40161935408601e-07,7.40162526824406e-07
0.23046875,-0.404438564686955,-0.40443930269488,-0.404438564687544,5.89084336866108e-13,-7.38007336187341e-07,7.38007925271678e-07
0.234375,-0.403546754459075,-0.403547490279511,-0.403546754459662,5.86641846211933e-13,-7.35819848496355e-07,7.35820435138201e-07
0.23828125,-0.402640501059373,-0.402641234659623,-0.402640501059957,5.84199355557757e-13,-7.33599665292406e-07,7.33600249491762e-07
0.2421875,-0.401719831129734,-0.401720562477298,-0.401719831130315,5.81756864903582e-13,-7.31346982307812e-07,7.31347564064677e-07
0.24609375,-0.400784771702035,-0.400785500764612,-0.400784771702614,5.79203351946944e-13,-7.29061997828406e-07,7.29062577031758e-07
0.25,-0.39983535019577,-0.399836076941259,-0.399835350196346,5.76649838990306e-13,-7.26744912693533e-07,7.26745489343372e-07
0.25390625,-0.398871594415634,-0.398872318812138,-0.398871594416208,5.73985303731206e-13,-7.24395930351562e-07,7.24396504336866e-07
0.2578125,-0.397893532549085,-0.397894254564913,-0.397893532549656,5.71320768472106e-13,-7.22015256804376e-07,7.22015828125144e-07
0.26171875,-0.396901193163872,-0.396901912767541,-0.396901193164441,5.68656233213005e-13,-7.19603100440835e-07,7.19603669097069e-07
0.265625,-0.395894605205534,-0.395895322365772,-0.3958946052061,5.65991697953905e-13,-7.17159672258827e-07,7.17160238250525e-07
0.26953125,-0.394873797994867,-0.394874512680615,-0.39487379799543,5.63327162694804e-13,-7.14685185421171e-07,7.14685748748334e-07
0.2734375,-0.393838801225367,-0.393839513405784,-0.393838801225928,5.60551605133242e-13,-7.12179855810735e-07,7.1218041636234e-07
0.27734375,-0.392789644960642,-0.392790354605101,-0.3927896449612,5.57887069874141e-13,-7.09643901364299e-07,7.09644459251368e-07
0.28125,-0.39172635963179,-0.391727066709887,-0.391726359632345,5.55111512312578e-13,-7.07077542683177e-07,7.07078097794689e-07
0.28515625,-0.390648976034758,-0.390649680516312,-0.39064897603531,5.52224932448553e-13,-7.0448100258913e-07,7.04481554814063e-07
0.2890625,-0.389557525327668,-0.389558227182723,-0.389557525328218,5.4944937488699e-13,-7.01854505735788e-07,7.01855055185163e-07
0.29296875,-0.388452039028119,-0.388452738226945,-0.388452039028665,5.46562795022965e-13,-6.9919827966336e-07,6.99198826226155e-07
0.296875,-0.387332549010455,-0.387333245523552,-0.387332549010999,5.43676215158939e-13,-6.965125536329e-07,6.96513097309115e-07
0.30078125,-0.386199087503017,-0.386199781301118,-0.386199087503558,5.40789635294914e-13,-6.93797559403464e-07,6.93798100193099e-07
0.3046875,-0.385051687085361,-0.38505237813943,-0.385051687085899,5.37681010825963e-13,-6.91053530899044e-07,6.91054068580055e-07
0.30859375,-0.383890380685453,-0.383891068966692,-0.383890380685988,5.34683408659475e-13,-6.88280703653454e-07,6.88281238336863e-07
0.3125,-0.382715201576839,-0.382715887056687,-0.382715201577371,5.3179682879545e-13,-6.85479315698512e-07,6.85479847495341e-07
0.31640625,-0.381526183375789,-0.381526866025925,-0.381526183376318,5.286882043265e-13,-6.82649607119945e-07,6.82650135808149e-07
0.3203125,-0.380323360038419,-0.380324039830765,-0.380323360038945,5.25690602160012e-13,-6.79791819724329e-07,6.79792345414931e-07
0.32421875,-0.379106765857785,-0.379107442764506,-0.379106765858308,5.22581977691061e-13,-6.76906197705218e-07,6.76906720287196e-07
0.328125,-0.377876435460958,-0.377877109454464,-0.377876435461477,5.19584375524573e-13,-6.7399298686599e-07,6.73993506450365e-07
0.33203125,-0.376632403806069,-0.376633074859021,-0.376632403806586,5.16475751055623e-13,-6.7105243484189e-07,6.71052951317641e-07
0.3359375,-0.375374706179343,-0.375375374264647,-0.375374706179856,5.13367126586672e-13,-6.68084791433099e-07,6.68085304800226e-07
0.33984375,-0.374103378192094,-0.374104043282913,-0.374103378192604,5.10036457512797e-13,-6.65090308216154e-07,6.65090818252612e-07
0.34375,-0.372818455777716,-0.372819117847461,-0.372818455778223,5.06816810741384e-13,-6.62069238377416e-07,6.62069745194227e-07
0.34765625,-0.371519975188637,-0.371520634210978,-0.371519975189141,5.03597163969971e-13,-6.59021836935114e-07,6.59022340532278e-07
0.3515625,-0.370207972993261,-0.370208628942123,-0.370207972993762,5.00599561803483e-13,-6.55948360794856e-07,6.55948861394418e-07
0.35546875,-0.368882486072889,-0.368883138922454,-0.368882486073386,4.9737991503207e-13,-6.52849068305539e-07,6.52849565685454e-07
0.359375,-0.367543551618613,-0.367544201343327,-0.367543551619107,4.94049245958195e-13,-6.49724219647929e-07,6.49724713697175e-07
0.36328125,-0.366191207128199,-0.366191853702766,-0.36619120712869,4.90829599186782e-13,-6.46574076390571e-07,6.46574567220171e-07
0.3671875,-0.364825490402944,-0.364826133802334,-0.364825490403432,4.87609952415369e-13,-6.43398901822856e-07,6.43399389432808e-07
0.37109375,-0.363446439544519,-0.363447079743964,-0.363446439545003,4.84168261039031e-13,-6.4019896101053e-07,6.40199445178791e-07
0.375,-0.362054092951786,-0.362054729926787,-0.362054092952267,4.80837591965155e-13,-6.36974520074052e-07,6.36975000911644e-07
0.37890625,-0.360648489317607,-0.360649123043932,-0.360648489318085,4.77395900588817e-13,-6.33725846965749e-07,6.3372632436165e-07
0.3828125,-0.359229667625629,-0.359230298079314,-0.359229667626103,4.74065231514942e-13,-6.30453210692661e-07,6.30453684757892e-07
0.38671875,-0.357797667147051,-0.357798294304404,-0.357797667147522,4.70623540138604e-13,-6.27156882204716e-07,6.27157352828256e-07
0.390625,-0.356352527437379,-0.35635315127498,-0.356352527437846,4.67181848762266e-13,-6.23837133340022e-07,6.2383760052187e-07
0.39453125,-0.35489428833316,-0.354894908827861,-0.354894288333624,4.63740157385928e-13,-6.20494237379976e-07,6.20494701120133e-07
0.3984375,-0.353422989948703,-0.353423607077633,-0.353422989949164,4.6029846600959e-13,-6.17128469049266e-07,6.17128929347732e-07
0.40234375,-0.351938672672785,-0.351939286413346,-0.351938672673242,4.56856774633252e-13,-6.13740104127292e-07,6.13740560984066e-07
0.40625,-0.35044137716534,-0.350441987495213,-0.350441377165793,4.53304060954451e-13,-6.10329419725719e-07,6.1032987302978e-07
0.41015625,-0.348931144354131,-0.348931751251275,-0.348931144354581,4.49862369578113e-13,-6.06896694066439e-07,6.06897143928808e-07
0.4140625,-0.347408015431419,-0.347408618874072,-0.347408015431865,4.46420678201775e-13,-6.03442206481564e-07,6.03442652902242e-07
0.41796875,-0.345872031850603,-0.345872631817283,-0.345872031851046,4.42867964522975e-13,-5.9996623741343e-07,5.99966680281394e-07
0.421875,-0.344323235322859,-0.344323831792367,-0.344323235323298,4.39315250844174e-13,-5.96469068414596e-07,5.96469507729847e-07
0.42578125,-0.342761667813761,-0.342762260765179,-0.342761667814197,4.35762537165374e-13,-5.92950982036822e-07,5.92951417799359e-07
0.4296875,-0.34118737153989,-0.341187960952584,-0.341187371540323,4.32209823486573e-13,-5.89412261664535e-07,5.89412693874358e-07
0.43359375,-0.339600388965433,-0.339600974819053,-0.339600388965861,4.2854608750531e-13,-5.85853192069941e-07,5.85853620616028e-07
0.4375,-0.338000762798766,-0.33800134507325,-0.338000762799191,4.2499337382651e-13,-5.82274058302801e-07,5.82274483296175e-07
0.44140625,-0.336388535989037,-0.336389114664605,-0.336388535989458,4.21440660147709e-13,-5.78675146800656e-07,5.78675568241316e-07
0.4453125,-0.334763751722722,-0.334764326779884,-0.33476375172314,4.17887946468909e-13,-5.75056744500646e-07,5.75057162388593e-07
0.44921875,-0.333126453420189,-0.333127024839742,-0.333126453420603,4.14335232790108e-13,-5.71419139228091e-07,5.71419553563324e-07
0.453125,-0.331476684732236,-0.331477252495266,-0.331476684732647,4.11004563716233e-13,-5.67762619640977e-07,5.67763030645541e-07
0.45703125,-0.329814489536634,-0.329815053624517,-0.329814489537042,4.0734082773497e-13,-5.64087475174446e-07,5.64087882515274e-07
0.4609375,-0.328139911934653,-0.328140472329052,-0.328139911935056,4.03677091753707e-13,-5.60393995707731e-07,5.60394399384823e-07
0.46484375,-0.326452996247578,-0.32645355293045,-0.326452996247978,4.00124378074906e-13,-5.56682471897219e-07,5.56682872021597e-07
0.46875,-0.324753787013227,-0.324754339966819,-0.324753787013623,3.96460642093643e-13,-5.52953195120942e-07,5.52953591581584e-07
0.47265625,-0.323042328982453,-0.323042878189303,-0.323042328982846,3.9279690611238e-13,-5.49206457145512e-07,5.49206849942419e-07
0.4765625,-0.321318667115644,-0.321319212558583,-0.321318667116033,3.89133170131117e-13,-5.45442550292652e-07,5.45442939425822e-07
0.48046875,-0.31958284657921,-0.319583388241363,-0.319582846579596,3.85469434149854e-13,-5.41661767383683e-07,5.41662152853117e-07
0.484375,-0.317834912742077,-0.31783545060686,-0.317834912742459,3.81805698168591e-13,-5.3786440173953e-07,5.37864783545228e-07
0.48828125,-0.316074911172159,-0.316075445223284,-0.316074911172537,3.78030939884866e-13,-5.34050747236225e-07,5.34051125267165e-07
0.4921875,-0.314302887632838,-0.314303417854311,-0.314302887633213,3.74478226206065e-13,-5.30221097638783e-07,5.3022147211701e-07
0.49609375,-0.312518888079438,-0.312519414455556,-0.312518888079808,3.70814490224802e-13,-5.26375747655905e-07,5.26376118470395e-07
0.5,-0.310722958655682,-0.310723481171042,-0.310722958656049,3.67039731941077e-13,-5.22514992051804e-07,5.22515359091535e-07
0.50390625,-0.308915145690167,-0.308915664329656,-0.308915145690531,3.63375995959814e-13,-5.18639125535181e-07,5.18639488911177e-07
0.5078125,-0.307095495692815,-0.307096010441619,-0.307095495693175,3.59601237676088e-13,-5.14748443758428e-07,5.14748803359666e-07
0.51171875,-0.305264055351334,-0.305264566194932,-0.30526405535169,3.55937501694825e-13,-5.10843241707803e-07,5.10843597645305e-07
0.515625,-0.303420871527672,-0.30342137845184,-0.303420871528025,3.52273765713562e-13,-5.06923815202232e-07,5.06924167475997e-07
0.51953125,-0.301565991254472,-0.301566494245281,-0.301565991254821,3.48499007429837e-13,-5.02990460116148e-07,5.02990808615156e-07
0.5234375,-0.299699461731519,-0.299699960775336,-0.299699461731864,3.44946293751036e-13,-4.9904347182439e-07,4.99043816770683e-07
0.52734375,-0.297821330322196,-0.297821825405684,-0.297821330322537,3.41171535467311e-13,-4.95083146700992e-07,4.95083487872527e-07
0.53125,-0.295931644549929,-0.295932135660047,-0.295931644550267,3.37507799486048e-13,-4.91109780120791e-07,4.9111011762859e-07
0.53515625,-0.294030452094642,-0.294030939218644,-0.294030452094975,3.33733041202322e-13,-4.87123668291289e-07,4.87124002024331e-07
0.5390625,-0.2921178007892,-0.292118283914637,-0.29211780078953,3.30069305221059e-13,-4.83125106642834e-07,4.8312543671214e-07
0.54296875,-0.290193738615869,-0.290194217730586,-0.290193738616195,3.26405569239796e-13,-4.79114391105373e-07,4.79114717510942e-07
0.546875,-0.288258313702759,-0.288258788794898,-0.288258313703081,3.2263081095607e-13,-4.75091817220274e-07,4.75092139851085e-07
0.55078125,-0.286311574320283,-0.286312045378282,-0.286311574320602,3.19189119579733e-13,-4.71057680084819e-07,4.71057999273938e-07
0.5546875,-0.284353568877613,-0.284354035890204,-0.284353568877929,3.15636405900932e-13,-4.6701227501833e-07,4.67012590654736e-07
0.55859375,-0.282384345919134,-0.282384808875343,-0.282384345919446,3.11861647617206e-13,-4.62955897062578e-07,4.62956208924226e-07
0.5625,-0.280403954120909,-0.280404413010058,-0.280403954121218,3.08197911635943e-13,-4.58888840648708e-07,4.5888914884662e-07
0.56640625,-0.278412442287141,-0.278412897098846,-0.278412442287445,3.0453417565468e-13,-4.548114003744e-07,4.54811704908575e-07
0.5703125,-0.276409859346639,-0.27641031007081,-0.27640985934694,3.00870439673417e-13,-4.50723870115688e-07,4.50724170986128e-07
0.57421875,-0.274396254349296,-0.274396700976137,-0.274396254349593,2.97206703692154e-13,-4.46626543471051e-07,4.46626840677755e-07
0.578125,-0.272371676462559,-0.272372118982566,-0.272371676462853,2.93542967710891e-13,-4.42519713761413e-07,4.42520007304381e-07
0.58203125,-0.270336174967914,-0.270336613371878,-0.270336174968204,2.89879231729628e-13,-4.38403673752585e-07,4.38403963631817e-07
0.5859375,-0.268289799257373,-0.268290233536375,-0.268289799257659,2.86215495748365e-13,-4.34278715655267e-07,4.34279001870763e-07
0.58984375,-0.266232598829964,-0.266233028975377,-0.266232598830246,2.8244073746464e-13,-4.30145131402604e-07,4.30145413843341e-07
0.59375,-0.26416462328823,-0.264165049291721,-0.264164623288509,2.78999046088302e-13,-4.26003211817516e-07,4.26003490816562e-07
0.59765625,-0.262085922334738,-0.262086344188261,-0.262085922335013,2.75335310107039e-13,-4.21853248055992e-07,4.21853523391302e-07
